x	y
3.767	3.63E-05
3.768	3.78E-05
3.769	3.93E-05
3.77	4.06E-05
3.771	4.19E-05
3.772	4.31E-05
3.773	4.43E-05
3.774	4.54E-05
3.775	4.64E-05
3.776	4.73E-05
3.777	4.82E-05
3.778	4.90E-05
3.779	4.97E-05
3.78	5.04E-05
3.781	5.10E-05
3.782	5.15E-05
3.783	5.19E-05
3.784	5.23E-05
3.785	5.26E-05
3.786	5.28E-05
3.787	5.30E-05
3.788	5.31E-05
3.789	5.31E-05
3.79	5.31E-05
3.791	5.30E-05
3.792	5.28E-05
3.793	5.26E-05
3.794	5.22E-05
3.795	5.19E-05
3.796	5.14E-05
3.797	5.09E-05
3.798	5.03E-05
3.799	4.96E-05
3.8	4.89E-05
3.801	4.81E-05
3.802	4.72E-05
3.803	4.63E-05
3.804	4.53E-05
3.805	4.42E-05
3.806	4.30E-05
3.807	4.18E-05
3.808	4.05E-05
3.809	3.92E-05
3.81	3.77E-05
3.811	3.62E-05
3.812	3.47E-05
3.813	3.30E-05
3.814	3.13E-05
3.815	2.96E-05
3.816	2.77E-05
3.817	2.58E-05
3.818	2.39E-05
3.819	2.18E-05
3.82	1.97E-05
3.821	1.75E-05
3.822	1.53E-05
3.823	1.30E-05
3.824	1.06E-05
3.825	8.11E-06
3.826	5.59E-06
3.827	3.00E-06
3.828	3.37E-07
3.829	2.27E-06
3.83	4.81E-06
3.831	7.28E-06
3.832	9.68E-06
3.833	1.20E-05
3.834	1.43E-05
3.835	1.65E-05
3.836	1.86E-05
3.837	2.07E-05
3.838	2.26E-05
3.839	2.46E-05
3.84	2.64E-05
3.841	2.82E-05
3.842	2.99E-05
3.843	3.16E-05
3.844	3.32E-05
3.845	3.47E-05
3.846	3.61E-05
3.847	3.75E-05
3.848	3.88E-05
3.849	4.01E-05
3.85	4.13E-05
3.851	4.24E-05
3.852	4.34E-05
3.853	4.44E-05
3.854	4.53E-05
3.855	4.61E-05
3.856	4.69E-05
3.857	4.76E-05
3.858	4.83E-05
3.859	4.88E-05
3.86	4.94E-05
3.861	4.98E-05
3.862	5.02E-05
3.863	5.05E-05
3.864	5.07E-05
3.865	5.09E-05
3.866	5.10E-05
3.867	5.10E-05
3.868	5.10E-05
3.869	5.09E-05
3.87	5.07E-05
3.871	5.05E-05
3.872	5.02E-05
3.873	4.98E-05
3.874	4.94E-05
3.875	4.89E-05
3.876	4.83E-05
3.877	4.77E-05
3.878	4.70E-05
3.879	4.63E-05
3.88	4.54E-05
3.881	4.45E-05
3.882	4.36E-05
3.883	4.25E-05
3.884	4.14E-05
3.885	4.03E-05
3.886	3.91E-05
3.887	3.78E-05
3.888	3.64E-05
3.889	3.50E-05
3.89	3.35E-05
3.891	3.19E-05
3.892	3.03E-05
3.893	2.86E-05
3.894	2.69E-05
3.895	2.50E-05
3.896	2.31E-05
3.897	2.12E-05
3.898	1.92E-05
3.899	1.71E-05
3.9	1.49E-05
3.901	1.27E-05
3.902	1.04E-05
3.903	8.09E-06
3.904	5.67E-06
3.905	3.19E-06
3.906	6.47E-07
3.907	1.88E-06
3.908	4.32E-06
3.909	6.70E-06
3.91	9.01E-06
3.911	1.13E-05
3.912	1.34E-05
3.913	1.56E-05
3.914	1.76E-05
3.915	1.96E-05
3.916	2.15E-05
3.917	2.34E-05
3.918	2.52E-05
3.919	2.69E-05
3.92	2.86E-05
3.921	3.02E-05
3.922	3.17E-05
3.923	3.31E-05
3.924	3.46E-05
3.925	3.59E-05
3.926	3.72E-05
3.927	3.84E-05
3.928	3.95E-05
3.929	4.06E-05
3.93	4.16E-05
3.931	4.25E-05
3.932	4.34E-05
3.933	4.42E-05
3.934	4.50E-05
3.935	4.57E-05
3.936	4.63E-05
3.937	4.69E-05
3.938	4.74E-05
3.939	4.78E-05
3.94	4.82E-05
3.941	4.85E-05
3.942	4.87E-05
3.943	4.89E-05
3.944	4.90E-05
3.945	4.90E-05
3.946	4.90E-05
3.947	4.89E-05
3.948	4.88E-05
3.949	4.86E-05
3.95	4.83E-05
3.951	4.79E-05
3.952	4.75E-05
3.953	4.71E-05
3.954	4.65E-05
3.955	4.59E-05
3.956	4.53E-05
3.957	4.45E-05
3.958	4.38E-05
3.959	4.29E-05
3.96	4.20E-05
3.961	4.10E-05
3.962	4.00E-05
3.963	3.89E-05
3.964	3.77E-05
3.965	3.64E-05
3.966	3.51E-05
3.967	3.38E-05
3.968	3.24E-05
3.969	3.09E-05
3.97	2.93E-05
3.971	2.77E-05
3.972	2.60E-05
3.973	2.43E-05
3.974	2.25E-05
3.975	2.06E-05
3.976	1.87E-05
3.977	1.67E-05
3.978	1.46E-05
3.979	1.25E-05
3.98	1.03E-05
3.981	8.06E-06
3.982	5.74E-06
3.983	3.37E-06
3.984	9.31E-07
3.985	1.51E-06
3.986	3.86E-06
3.987	6.16E-06
3.988	8.39E-06
3.989	1.06E-05
3.99	1.27E-05
3.991	1.47E-05
3.992	1.67E-05
3.993	1.86E-05
3.994	2.05E-05
3.995	2.23E-05
3.996	2.40E-05
3.997	2.57E-05
3.998	2.73E-05
3.999	2.88E-05
4	3.03E-05
4.001	3.17E-05
4.002	3.31E-05
4.003	3.43E-05
4.004	3.56E-05
4.005	3.67E-05
4.006	3.78E-05
4.007	3.89E-05
4.008	3.99E-05
4.009	4.08E-05
4.01	4.16E-05
4.011	4.24E-05
4.012	4.32E-05
4.013	4.38E-05
4.014	4.45E-05
4.015	4.50E-05
4.016	4.55E-05
4.017	4.59E-05
4.018	4.63E-05
4.019	4.66E-05
4.02	4.68E-05
4.021	4.70E-05
4.022	4.71E-05
4.023	4.71E-05
4.024	4.71E-05
4.025	4.70E-05
4.026	4.69E-05
4.027	4.67E-05
4.028	4.65E-05
4.029	4.61E-05
4.03	4.58E-05
4.031	4.53E-05
4.032	4.48E-05
4.033	4.42E-05
4.034	4.36E-05
4.035	4.29E-05
4.036	4.22E-05
4.037	4.14E-05
4.038	4.05E-05
4.039	3.95E-05
4.04	3.86E-05
4.041	3.75E-05
4.042	3.64E-05
4.043	3.52E-05
4.044	3.40E-05
4.045	3.27E-05
4.046	3.13E-05
4.047	2.99E-05
4.048	2.84E-05
4.049	2.68E-05
4.05	2.52E-05
4.051	2.36E-05
4.052	2.18E-05
4.053	2.00E-05
4.054	1.82E-05
4.055	1.63E-05
4.056	1.43E-05
4.057	1.23E-05
4.058	1.02E-05
4.059	8.02E-06
4.06	5.80E-06
4.061	3.53E-06
4.062	1.19E-06
4.063	1.16E-06
4.064	3.44E-06
4.065	5.65E-06
4.066	7.81E-06
4.067	9.90E-06
4.068	1.19E-05
4.069	1.39E-05
4.07	1.58E-05
4.071	1.77E-05
4.072	1.95E-05
4.073	2.12E-05
4.074	2.29E-05
4.075	2.45E-05
4.076	2.60E-05
4.077	2.75E-05
4.078	2.90E-05
4.079	3.03E-05
4.08	3.16E-05
4.081	3.29E-05
4.082	3.41E-05
4.083	3.52E-05
4.084	3.63E-05
4.085	3.73E-05
4.086	3.83E-05
4.087	3.91E-05
4.088	4.00E-05
4.089	4.07E-05
4.09	4.15E-05
4.091	4.21E-05
4.092	4.27E-05
4.093	4.32E-05
4.094	4.37E-05
4.095	4.41E-05
4.096	4.45E-05
4.097	4.48E-05
4.098	4.50E-05
4.099	4.52E-05
4.1	4.53E-05
4.101	4.53E-05
4.102	4.53E-05
4.103	4.53E-05
4.104	4.52E-05
4.105	4.50E-05
4.106	4.47E-05
4.107	4.44E-05
4.108	4.41E-05
4.109	4.37E-05
4.11	4.32E-05
4.111	4.26E-05
4.112	4.20E-05
4.113	4.14E-05
4.114	4.07E-05
4.115	3.99E-05
4.116	3.91E-05
4.117	3.82E-05
4.118	3.72E-05
4.119	3.62E-05
4.12	3.51E-05
4.121	3.40E-05
4.122	3.28E-05
4.123	3.16E-05
4.124	3.03E-05
4.125	2.89E-05
4.126	2.75E-05
4.127	2.60E-05
4.128	2.45E-05
4.129	2.29E-05
4.13	2.12E-05
4.131	1.95E-05
4.132	1.77E-05
4.133	1.59E-05
4.134	1.40E-05
4.135	1.21E-05
4.136	1.00E-05
4.137	7.98E-06
4.138	5.86E-06
4.139	3.67E-06
4.14	1.43E-06
4.141	8.40E-07
4.142	3.04E-06
4.143	5.18E-06
4.144	7.26E-06
4.145	9.29E-06
4.146	1.13E-05
4.147	1.32E-05
4.148	1.50E-05
4.149	1.68E-05
4.15	1.85E-05
4.151	2.02E-05
4.152	2.18E-05
4.153	2.34E-05
4.154	2.49E-05
4.155	2.63E-05
4.156	2.77E-05
4.157	2.90E-05
4.158	3.03E-05
4.159	3.15E-05
4.16	3.27E-05
4.161	3.38E-05
4.162	3.48E-05
4.163	3.58E-05
4.164	3.67E-05
4.165	3.76E-05
4.166	3.84E-05
4.167	3.91E-05
4.168	3.98E-05
4.169	4.05E-05
4.17	4.11E-05
4.171	4.16E-05
4.172	4.20E-05
4.173	4.24E-05
4.174	4.28E-05
4.175	4.31E-05
4.176	4.33E-05
4.177	4.35E-05
4.178	4.36E-05
4.179	4.37E-05
4.18	4.37E-05
4.181	4.36E-05
4.182	4.35E-05
4.183	4.33E-05
4.184	4.31E-05
4.185	4.28E-05
4.186	4.25E-05
4.187	4.21E-05
4.188	4.16E-05
4.189	4.11E-05
4.19	4.06E-05
4.191	3.99E-05
4.192	3.93E-05
4.193	3.85E-05
4.194	3.77E-05
4.195	3.69E-05
4.196	3.60E-05
4.197	3.50E-05
4.198	3.40E-05
4.199	3.29E-05
4.2	3.18E-05
4.201	3.06E-05
4.202	2.93E-05
4.203	2.80E-05
4.204	2.67E-05
4.205	2.52E-05
4.206	2.38E-05
4.207	2.22E-05
4.208	2.06E-05
4.209	1.90E-05
4.21	1.73E-05
4.211	1.55E-05
4.212	1.37E-05
4.213	1.18E-05
4.214	9.92E-06
4.215	7.94E-06
4.216	5.90E-06
4.217	3.80E-06
4.218	1.65E-06
4.219	5.40E-07
4.22	2.67E-06
4.221	4.74E-06
4.222	6.75E-06
4.223	8.71E-06
4.224	1.06E-05
4.225	1.25E-05
4.226	1.42E-05
4.227	1.60E-05
4.228	1.77E-05
4.229	1.93E-05
4.23	2.08E-05
4.231	2.24E-05
4.232	2.38E-05
4.233	2.52E-05
4.234	2.65E-05
4.235	2.78E-05
4.236	2.91E-05
4.237	3.02E-05
4.238	3.14E-05
4.239	3.24E-05
4.24	3.34E-05
4.241	3.44E-05
4.242	3.53E-05
4.243	3.61E-05
4.244	3.69E-05
4.245	3.76E-05
4.246	3.83E-05
4.247	3.89E-05
4.248	3.95E-05
4.249	4.00E-05
4.25	4.05E-05
4.251	4.08E-05
4.252	4.12E-05
4.253	4.15E-05
4.254	4.17E-05
4.255	4.19E-05
4.256	4.20E-05
4.257	4.21E-05
4.258	4.21E-05
4.259	4.20E-05
4.26	4.19E-05
4.261	4.18E-05
4.262	4.16E-05
4.263	4.13E-05
4.264	4.10E-05
4.265	4.06E-05
4.266	4.02E-05
4.267	3.97E-05
4.268	3.92E-05
4.269	3.86E-05
4.27	3.79E-05
4.271	3.72E-05
4.272	3.65E-05
4.273	3.56E-05
4.274	3.48E-05
4.275	3.38E-05
4.276	3.29E-05
4.277	3.18E-05
4.278	3.07E-05
4.279	2.96E-05
4.28	2.84E-05
4.281	2.72E-05
4.282	2.59E-05
4.283	2.45E-05
4.284	2.31E-05
4.285	2.16E-05
4.286	2.01E-05
4.287	1.85E-05
4.288	1.69E-05
4.289	1.52E-05
4.29	1.34E-05
4.291	1.16E-05
4.292	9.80E-06
4.293	7.89E-06
4.294	5.93E-06
4.295	3.92E-06
4.296	1.85E-06
4.297	2.61E-07
4.298	2.32E-06
4.299	4.32E-06
4.3	6.27E-06
4.301	8.16E-06
4.302	1.00E-05
4.303	1.18E-05
4.304	1.35E-05
4.305	1.52E-05
4.306	1.68E-05
4.307	1.84E-05
4.308	1.99E-05
4.309	2.14E-05
4.31	2.28E-05
4.311	2.41E-05
4.312	2.54E-05
4.313	2.67E-05
4.314	2.79E-05
4.315	2.90E-05
4.316	3.01E-05
4.317	3.11E-05
4.318	3.21E-05
4.319	3.30E-05
4.32	3.39E-05
4.321	3.47E-05
4.322	3.55E-05
4.323	3.62E-05
4.324	3.69E-05
4.325	3.75E-05
4.326	3.80E-05
4.327	3.85E-05
4.328	3.90E-05
4.329	3.93E-05
4.33	3.97E-05
4.331	4.00E-05
4.332	4.02E-05
4.333	4.04E-05
4.334	4.05E-05
4.335	4.06E-05
4.336	4.06E-05
4.337	4.05E-05
4.338	4.05E-05
4.339	4.03E-05
4.34	4.01E-05
4.341	3.99E-05
4.342	3.96E-05
4.343	3.92E-05
4.344	3.88E-05
4.345	3.83E-05
4.346	3.78E-05
4.347	3.73E-05
4.348	3.66E-05
4.349	3.60E-05
4.35	3.52E-05
4.351	3.45E-05
4.352	3.36E-05
4.353	3.28E-05
4.354	3.18E-05
4.355	3.08E-05
4.356	2.98E-05
4.357	2.87E-05
4.358	2.75E-05
4.359	2.63E-05
4.36	2.51E-05
4.361	2.38E-05
4.362	2.24E-05
4.363	2.10E-05
4.364	1.96E-05
4.365	1.80E-05
4.366	1.65E-05
4.367	1.48E-05
4.368	1.32E-05
4.369	1.15E-05
4.37	9.67E-06
4.371	7.84E-06
4.372	5.96E-06
4.373	4.03E-06
4.374	2.04E-06
4.375	0

