x	y
1.894	3.09E-06
1.895	4.52E-07
1.896	2.24E-06
1.897	4.65E-06
1.898	6.79E-06
1.899	8.65E-06
1.9	1.02E-05
1.901	1.15E-05
1.902	1.26E-05
1.903	1.33E-05
1.904	1.38E-05
1.905	1.40E-05
1.906	1.39E-05
1.907	1.36E-05
1.908	1.29E-05
1.909	1.20E-05
1.91	1.09E-05
1.911	9.41E-06
1.912	7.69E-06
1.913	5.69E-06
1.914	3.42E-06
1.915	8.79E-07
1.916	1.79E-06
1.917	4.19E-06
1.918	6.33E-06
1.919	8.19E-06
1.92	9.79E-06
1.921	1.11E-05
1.922	1.22E-05
1.923	1.29E-05
1.924	1.34E-05
1.925	1.37E-05
1.926	1.37E-05
1.927	1.34E-05
1.928	1.28E-05
1.929	1.19E-05
1.93	1.08E-05
1.931	9.46E-06
1.932	7.82E-06
1.933	5.91E-06
1.934	3.73E-06
1.935	1.28E-06
1.936	1.34E-06
1.937	3.75E-06
1.938	5.88E-06
1.939	7.75E-06
1.94	9.35E-06
1.941	1.07E-05
1.942	1.18E-05
1.943	1.26E-05
1.944	1.31E-05
1.945	1.34E-05
1.946	1.34E-05
1.947	1.31E-05
1.948	1.26E-05
1.949	1.19E-05
1.95	1.08E-05
1.951	9.50E-06
1.952	7.94E-06
1.953	6.10E-06
1.954	4.01E-06
1.955	1.66E-06
1.956	9.12E-07
1.957	3.31E-06
1.958	5.44E-06
1.959	7.31E-06
1.96	8.92E-06
1.961	1.03E-05
1.962	1.14E-05
1.963	1.22E-05
1.964	1.28E-05
1.965	1.31E-05
1.966	1.31E-05
1.967	1.29E-05
1.968	1.25E-05
1.969	1.17E-05
1.97	1.08E-05
1.971	9.53E-06
1.972	8.04E-06
1.973	6.29E-06
1.974	4.28E-06
1.975	2.01E-06
1.976	4.92E-07
1.977	2.88E-06
1.978	5.01E-06
1.979	6.89E-06
1.98	8.51E-06
1.981	9.87E-06
1.982	1.10E-05
1.983	1.18E-05
1.984	1.24E-05
1.985	1.28E-05
1.986	1.29E-05
1.987	1.27E-05
1.988	1.23E-05
1.989	1.16E-05
1.99	1.07E-05
1.991	9.55E-06
1.992	8.13E-06
1.993	6.45E-06
1.994	4.53E-06
1.995	2.35E-06
1.996	8.09E-08
1.997	2.46E-06
1.998	4.59E-06
1.999	6.47E-06
2	8.10E-06
2.001	9.48E-06
2.002	1.06E-05
2.003	1.15E-05
2.004	1.21E-05
2.005	1.25E-05
2.006	1.26E-05
2.007	1.25E-05
2.008	1.21E-05
2.009	1.15E-05
2.01	1.07E-05
2.011	9.56E-06
2.012	8.21E-06
2.013	6.61E-06
2.014	4.76E-06
2.015	2.66E-06
2.016	3.20E-07
2.017	2.05E-06
2.018	4.18E-06
2.019	6.06E-06
2.02	7.70E-06
2.021	9.09E-06
2.022	1.02E-05
2.023	1.11E-05
2.024	1.18E-05
2.025	1.22E-05
2.026	1.24E-05
2.027	1.23E-05
2.028	1.20E-05
2.029	1.14E-05
2.03	1.06E-05
2.031	9.57E-06
2.032	8.28E-06
2.033	6.75E-06
2.034	4.97E-06
2.035	2.96E-06
2.036	7.00E-07
2.037	1.65E-06
2.038	3.78E-06
2.039	5.66E-06
2.04	7.30E-06
2.041	8.70E-06
2.042	9.87E-06
2.043	1.08E-05
2.044	1.15E-05
2.045	1.19E-05
2.046	1.21E-05
2.047	1.21E-05
2.048	1.18E-05
2.049	1.13E-05
2.05	1.05E-05
2.051	9.56E-06
2.052	8.33E-06
2.053	6.87E-06
2.054	5.17E-06
2.055	3.23E-06
2.056	1.06E-06
2.057	1.26E-06
2.058	3.38E-06
2.059	5.27E-06
2.06	6.92E-06
2.061	8.33E-06
2.062	9.51E-06
2.063	1.04E-05
2.064	1.12E-05
2.065	1.16E-05
2.066	1.19E-05
2.067	1.19E-05
2.068	1.16E-05
2.069	1.12E-05
2.07	1.05E-05
2.071	9.55E-06
2.072	8.38E-06
2.073	6.99E-06
2.074	5.36E-06
2.075	3.49E-06
2.076	1.40E-06
2.077	8.82E-07
2.078	3.00E-06
2.079	4.88E-06
2.08	6.54E-06
2.081	7.96E-06
2.082	9.15E-06
2.083	1.01E-05
2.084	1.08E-05
2.085	1.13E-05
2.086	1.16E-05
2.087	1.17E-05
2.088	1.15E-05
2.089	1.11E-05
2.09	1.04E-05
2.091	9.53E-06
2.092	8.42E-06
2.093	7.09E-06
2.094	5.53E-06
2.095	3.74E-06
2.096	1.72E-06
2.097	5.09E-07
2.098	2.62E-06
2.099	4.51E-06
2.1	6.17E-06
2.101	7.60E-06
2.102	8.81E-06
2.103	9.78E-06
2.104	1.05E-05
2.105	1.11E-05
2.106	1.14E-05
2.107	1.14E-05
2.108	1.13E-05
2.109	1.09E-05
2.11	1.03E-05
2.111	9.50E-06
2.112	8.45E-06
2.113	7.18E-06
2.114	5.68E-06
2.115	3.96E-06
2.116	2.02E-06
2.117	1.44E-07
2.118	2.25E-06
2.119	4.14E-06
2.12	5.80E-06
2.121	7.24E-06
2.122	8.46E-06
2.123	9.46E-06
2.124	1.02E-05
2.125	1.08E-05
2.126	1.11E-05
2.127	1.12E-05
2.128	1.11E-05
2.129	1.08E-05
2.13	1.02E-05
2.131	9.46E-06
2.132	8.47E-06
2.133	7.26E-06
2.134	5.83E-06
2.135	4.18E-06
2.136	2.30E-06
2.137	2.14E-07
2.138	1.89E-06
2.139	3.78E-06
2.14	5.45E-06
2.141	6.90E-06
2.142	8.13E-06
2.143	9.14E-06
2.144	9.94E-06
2.145	1.05E-05
2.146	1.09E-05
2.147	1.10E-05
2.148	1.09E-05
2.149	1.07E-05
2.15	1.01E-05
2.151	9.42E-06
2.152	8.49E-06
2.153	7.33E-06
2.154	5.96E-06
2.155	4.37E-06
2.156	2.57E-06
2.157	5.55E-07
2.158	1.54E-06
2.159	3.42E-06
2.16	5.10E-06
2.161	6.55E-06
2.162	7.80E-06
2.163	8.82E-06
2.164	9.64E-06
2.165	1.02E-05
2.166	1.06E-05
2.167	1.08E-05
2.168	1.08E-05
2.169	1.05E-05
2.17	1.01E-05
2.171	9.38E-06
2.172	8.49E-06
2.173	7.39E-06
2.174	6.08E-06
2.175	4.56E-06
2.176	2.82E-06
2.177	8.79E-07
2.178	1.19E-06
2.179	3.08E-06
2.18	4.75E-06
2.181	6.22E-06
2.182	7.47E-06
2.183	8.51E-06
2.184	9.35E-06
2.185	9.97E-06
2.186	1.04E-05
2.187	1.06E-05
2.188	1.06E-05
2.189	1.04E-05
2.19	9.96E-06
2.191	9.33E-06
2.192	8.49E-06
2.193	7.44E-06
2.194	6.19E-06
2.195	4.73E-06
2.196	3.06E-06
2.197	1.18E-06
2.198	8.52E-07
2.199	2.74E-06
2.2	4.41E-06
2.201	5.88E-06
2.202	7.15E-06
2.203	8.21E-06
2.204	9.06E-06
2.205	9.71E-06
2.206	1.01E-05
2.207	1.04E-05
2.208	1.04E-05
2.209	1.02E-05
2.21	9.86E-06
2.211	9.27E-06
2.212	8.48E-06
2.213	7.49E-06
2.214	6.29E-06
2.215	4.89E-06
2.216	3.28E-06
2.217	1.47E-06
2.218	5.19E-07
2.219	2.40E-06
2.22	4.08E-06
2.221	5.56E-06
2.222	6.83E-06
2.223	7.91E-06
2.224	8.78E-06
2.225	9.44E-06
2.226	9.91E-06
2.227	1.02E-05
2.228	1.02E-05
2.229	1.01E-05
2.23	9.75E-06
2.231	9.21E-06
2.232	8.47E-06
2.233	7.53E-06
2.234	6.38E-06
2.235	5.04E-06
2.236	3.49E-06
2.237	1.75E-06
2.238	1.93E-07
2.239	2.07E-06
2.24	3.76E-06
2.241	5.24E-06
2.242	6.52E-06
2.243	7.61E-06
2.244	8.49E-06
2.245	9.18E-06
2.246	9.67E-06
2.247	9.96E-06
2.248	1.01E-05
2.249	9.95E-06
2.25	9.65E-06
2.251	9.15E-06
2.252	8.45E-06
2.253	7.55E-06
2.254	6.46E-06
2.255	5.17E-06
2.256	3.69E-06
2.257	2.01E-06
2.258	1.28E-07
2.259	1.75E-06
2.26	3.44E-06
2.261	4.92E-06
2.262	6.22E-06
2.263	7.31E-06
2.264	8.22E-06
2.265	8.92E-06
2.266	9.44E-06
2.267	9.75E-06
2.268	9.88E-06
2.269	9.80E-06
2.27	9.54E-06
2.271	9.08E-06
2.272	8.42E-06
2.273	7.58E-06
2.274	6.53E-06
2.275	5.30E-06
2.276	3.87E-06
2.277	2.25E-06
2.278	4.36E-07
2.279	1.44E-06
2.28	3.12E-06
2.281	4.62E-06
2.282	5.92E-06
2.283	7.03E-06
2.284	7.94E-06
2.285	8.67E-06
2.286	9.20E-06
2.287	9.54E-06
2.288	9.70E-06
2.289	9.66E-06
2.29	9.42E-06
2.291	9.00E-06
2.292	8.39E-06
2.293	7.59E-06
2.294	6.60E-06
2.295	5.41E-06
2.296	4.04E-06
2.297	2.48E-06
2.298	7.29E-07
2.299	1.13E-06
2.3	2.81E-06
2.301	4.31E-06
2.302	5.62E-06
2.303	6.74E-06
2.304	7.67E-06
2.305	8.41E-06
2.306	8.97E-06
2.307	9.34E-06
2.308	9.52E-06
2.309	9.51E-06
2.31	9.31E-06
2.311	8.93E-06
2.312	8.36E-06
2.313	7.60E-06
2.314	6.65E-06
2.315	5.52E-06
2.316	4.20E-06
2.317	2.70E-06
2.318	1.01E-06
2.319	8.23E-07
2.32	2.51E-06
2.321	4.01E-06
2.322	5.33E-06
2.323	6.46E-06
2.324	7.40E-06
2.325	8.16E-06
2.326	8.74E-06
2.327	9.13E-06
2.328	9.34E-06
2.329	9.36E-06
2.33	9.19E-06
2.331	8.85E-06
2.332	8.31E-06
2.333	7.60E-06
2.334	6.70E-06
2.335	5.62E-06
2.336	4.35E-06
2.337	2.90E-06
2.338	1.27E-06
2.339	5.24E-07
2.34	2.21E-06
2.341	3.72E-06
2.342	5.04E-06
2.343	6.18E-06
2.344	7.14E-06
2.345	7.92E-06
2.346	8.51E-06
2.347	8.92E-06
2.348	9.16E-06
2.349	9.21E-06
2.35	9.07E-06
2.351	8.76E-06
2.352	8.27E-06
2.353	7.59E-06
2.354	6.74E-06
2.355	5.71E-06
2.356	4.49E-06
2.357	3.09E-06
2.358	1.52E-06
2.359	2.31E-07
2.36	1.92E-06
2.361	3.43E-06
2.362	4.76E-06
2.363	5.91E-06
2.364	6.88E-06
2.365	7.67E-06
2.366	8.28E-06
2.367	8.72E-06
2.368	8.98E-06
2.369	9.05E-06
2.37	8.95E-06
2.371	8.68E-06
2.372	8.22E-06
2.373	7.59E-06
2.374	6.77E-06
2.375	5.78E-06
2.376	4.62E-06
2.377	3.28E-06
2.378	1.75E-06
2.379	5.77E-08
2.38	1.63E-06
2.381	3.14E-06
2.382	4.48E-06
2.383	5.64E-06
2.384	6.62E-06
2.385	7.43E-06
2.386	8.06E-06
2.387	8.52E-06
2.388	8.80E-06
2.389	8.90E-06
2.39	8.83E-06
2.391	8.59E-06
2.392	8.17E-06
2.393	7.57E-06
2.394	6.80E-06
2.395	5.86E-06
2.396	4.74E-06
2.397	3.44E-06
2.398	1.98E-06
2.399	3.38E-07
2.4	1.35E-06
2.401	2.86E-06
2.402	4.20E-06
2.403	5.37E-06
2.404	6.37E-06
2.405	7.19E-06
2.406	7.84E-06
2.407	8.31E-06
2.408	8.62E-06
2.409	8.75E-06
2.41	8.71E-06
2.411	8.49E-06
2.412	8.11E-06
2.413	7.55E-06
2.414	6.82E-06
2.415	5.92E-06
2.416	4.85E-06
2.417	3.60E-06
2.418	2.19E-06
2.419	6.04E-07
2.42	1.07E-06
2.421	2.59E-06
2.422	3.93E-06
2.423	5.11E-06
2.424	6.11E-06
2.425	6.95E-06
2.426	7.62E-06
2.427	8.11E-06
2.428	8.44E-06
2.429	8.59E-06
2.43	8.58E-06
2.431	8.40E-06
2.432	8.05E-06
2.433	7.53E-06
2.434	6.84E-06
2.435	5.98E-06
2.436	4.95E-06
2.437	3.75E-06
2.438	2.39E-06
2.439	8.57E-07
2.44	7.95E-07
2.441	2.31E-06
2.442	3.67E-06
2.443	4.85E-06
2.444	5.87E-06
2.445	6.72E-06
2.446	7.40E-06
2.447	7.91E-06
2.448	8.26E-06
2.449	8.44E-06
2.45	8.45E-06
2.451	8.30E-06
2.452	7.98E-06
2.453	7.50E-06
2.454	6.84E-06
2.455	6.03E-06
2.456	5.04E-06
2.457	3.89E-06
2.458	2.58E-06
2.459	1.10E-06
2.46	5.26E-07
2.461	2.05E-06
2.462	3.40E-06
2.463	4.59E-06
2.464	5.62E-06
2.465	6.48E-06
2.466	7.18E-06
2.467	7.71E-06
2.468	8.08E-06
2.469	8.28E-06
2.47	8.32E-06
2.471	8.20E-06
2.472	7.91E-06
2.473	7.46E-06
2.474	6.85E-06
2.475	6.07E-06
2.476	5.13E-06
2.477	4.02E-06
2.478	2.76E-06
2.479	1.33E-06
2.48	2.61E-07
2.481	1.78E-06
2.482	3.14E-06
2.483	4.34E-06
2.484	5.38E-06
2.485	6.25E-06
2.486	6.96E-06
2.487	7.51E-06
2.488	7.90E-06
2.489	8.13E-06
2.49	8.19E-06
2.491	8.10E-06
2.492	7.84E-06
2.493	7.42E-06
2.494	6.85E-06
2.495	6.11E-06
2.496	5.21E-06
2.497	4.14E-06
2.498	2.92E-06
2.499	1.54E-06
2.5	0
